DeliveryID,DriverID,VehicleID,RouteID,StartTime,DistanceKM,EndTime
5943,89.0,16.0,129,2025-01-14 00:03:32,12.1,2025-01-14 00:25:44.461557260
5944,49.0,,42,2024-12-02 09:13:37,23.4,2024-12-02 09:58:39.904558120
5945,70.0,11.0,58,2023-05-13 09:38:18,21.1,2023-05-13 10:08:03.640869480
5946,90.0,11.0,88,2023-10-31 00:28:00,10.0,2023-10-31 00:43:58.346460540
5947,42.0,33.0,96,2024-12-16 04:38:07,5.2,2024-12-16 04:45:45.068448280
5948,2.0,2.0,85,2023-03-28 05:43:26,21.1,2023-03-28 06:17:46.306993940
5949,,33.0,192,2022-12-27 07:48:36,9.1,2022-12-27 07:59:39.552877440
5950,76.0,3.0,4,2023-09-13 09:31:25,10.7,2023-09-13 09:46:19.523331160
5951,19.0,20.0,17,2022-09-26 07:53:52,5.6,2022-09-26 08:04:57.020944780
5952,,33.0,77,2023-09-29 07:43:55,9.4,2023-09-29 07:59:43.932383800
5953,74.0,26.0,99,2024-11-21 11:12:42,22.9,2024-11-21 11:43:21.318447360
5954,60.0,49.0,168,2025-05-28 12:44:45,17.9,2025-05-28 13:13:30.546661800
5955,62.0,34.0,162,2025-06-01 19:25:31,23.5,2025-06-01 20:06:50.329313440
5956,60.0,14.0,184,2023-02-27 19:24:10,7.2,2023-02-27 19:36:17.046040960
5957,98.0,29.0,11,2024-03-26 11:11:23,15.6,2024-03-26 11:36:22.040825960
5958,16.0,2.0,40,2023-05-06 21:28:59,7.7,2023-05-06 21:42:22.495986740
5959,7.0,50.0,141,2023-01-02 06:51:12,14.2,2023-01-02 07:10:08.188616220
5960,77.0,8.0,152,2023-01-02 04:26:36,16.8,2023-01-02 04:52:38.953935000
5961,68.0,27.0,100,2023-02-27 18:21:08,9.2,2023-02-27 18:37:41.715308839
5962,95.0,8.0,34,2023-10-04 04:57:33,18.9,2023-10-04 05:28:59.482344000
5963,74.0,7.0,136,2022-10-14 12:45:03,10.4,2022-10-14 13:05:04.214699580
5964,12.0,11.0,135,2024-02-16 12:17:56,8.4,2024-02-16 12:30:59.724423500
5965,98.0,39.0,62,2024-10-21 05:08:05,5.3,2024-10-21 05:15:00.226335080
5966,92.0,,46,2024-05-14 12:56:40,21.1,2024-05-14 13:22:48.583298440
5967,5.0,,199,2023-09-15 21:35:20,21.9,2023-09-15 22:09:58.689663560
5968,92.0,49.0,127,2025-02-12 09:20:00,14.0,2025-02-12 09:41:42.048941040
5969,47.0,47.0,126,2023-11-27 04:56:27,7.7,2023-11-27 05:07:16.207148820
5970,11.0,21.0,13,2025-03-08 08:33:55,14.3,
5971,34.0,21.0,130,2024-01-30 20:07:26,17.0,2024-01-30 20:31:14.143434740
5972,79.0,7.0,2,2024-05-03 01:49:05,15.8,2024-05-03 02:10:46.657852820
5973,51.0,20.0,29,2024-12-16 04:25:01,9.4,2024-12-16 04:40:58.544760880
5974,5.0,49.0,91,2022-08-12 10:50:20,9.9,2022-08-12 11:09:41.836563500
5975,48.0,14.0,82,2024-07-17 15:26:21,15.6,2024-07-17 15:47:36.037551060
5976,85.0,20.0,186,2025-07-11 06:49:00,11.6,2025-07-11 07:04:36.995419800
5977,,5.0,2,2023-08-09 20:47:45,15.8,2023-08-09 21:13:16.475261040
5978,40.0,31.0,187,2025-06-08 23:59:06,9.6,2025-06-09 00:11:32.237095260
5979,7.0,12.0,181,2024-01-24 00:24:07,19.4,2024-01-24 00:51:57.654777520
5980,99.0,12.0,196,2024-04-16 20:04:19,15.6,2024-04-16 20:35:24.080975920
5981,85.0,2.0,61,2023-02-07 20:41:49,16.3,2023-02-07 21:12:20.632447599
5982,40.0,26.0,177,2025-03-04 17:58:06,21.6,2025-03-04 18:36:13.308019680
5983,,4.0,174,2024-06-08 16:42:10,18.8,2024-06-08 17:05:07.084229980
5984,14.0,30.0,72,2023-08-27 07:44:06,24.1,2023-08-27 08:18:07.837063620
5985,98.0,34.0,100,2024-11-23 15:24:31,9.2,2024-11-23 15:39:44.965609900
5986,10.0,37.0,59,2025-03-15 05:15:56,20.2,2025-03-15 05:51:39.088368500
5987,82.0,20.0,48,2023-02-25 17:41:59,22.4,2023-02-25 18:20:50.436864980
5988,81.0,2.0,137,2023-04-15 17:40:42,8.3,2023-04-15 17:51:53.487974640
5989,49.0,45.0,146,2023-03-07 14:59:51,11.4,2023-03-07 15:17:46.951864020
5990,96.0,35.0,50,2024-09-17 17:04:30,23.7,2024-09-17 17:36:42.220966620
5991,17.0,15.0,86,2025-03-21 12:01:51,23.4,2025-03-21 12:47:13.153899480
5992,86.0,48.0,155,2023-09-08 22:27:04,13.8,2023-09-08 22:49:46.832121940
5993,89.0,14.0,160,2023-02-25 11:08:24,14.0,
5994,51.0,36.0,66,,16.0,2023-07-04 21:02:44.038355120
5995,80.0,49.0,66,2023-09-14 13:43:45,16.0,2023-09-14 14:14:31.242081240
5996,62.0,30.0,22,2023-10-12 21:18:33,19.8,2023-10-12 21:50:17.697131460
5997,30.0,44.0,86,2024-12-03 11:03:29,23.4,2024-12-03 11:44:25.188931520
5998,55.0,27.0,152,2024-12-25 19:53:55,16.8,2024-12-25 20:18:21.716504500
5999,34.0,2.0,91,2024-03-07 06:45:44,9.9,2024-03-07 07:00:03.001630520
6000,69.0,21.0,141,2024-08-24 05:44:34,14.2,2024-08-24 06:07:50.981586880
6001,33.0,14.0,122,2022-08-23 03:52:38,19.2,2022-08-23 04:28:40.667730380
6002,5.0,27.0,143,2024-03-02 12:29:57,21.8,2024-03-02 13:06:31.468134120
6003,42.0,21.0,112,2025-05-17 08:37:08,15.0,2025-05-17 09:00:38.508078620
6004,3.0,23.0,177,2023-03-09 18:11:37,21.6,2023-03-09 18:49:00.781898800
6005,63.0,35.0,145,2024-07-09 04:43:38,24.5,2024-07-09 05:28:57.256379120
6006,38.0,48.0,39,2023-07-10 19:41:55,24.4,2023-07-10 20:26:33.935500660
6007,13.0,8.0,87,2024-05-08 10:43:46,9.8,2024-05-08 10:58:25.928482240
6008,8.0,12.0,4,,10.7,2024-11-28 01:30:15.954571660
6009,61.0,28.0,185,2025-03-08 15:17:36,15.3,2025-03-08 15:36:09.173152140
6010,30.0,41.0,15,2023-07-02 23:13:25,10.0,2023-07-02 23:29:01.378748860
6011,50.0,33.0,171,2022-09-05 13:49:26,16.2,2022-09-05 14:20:38.091727640
6012,,33.0,124,2023-07-01 08:29:34,7.1,2023-07-01 08:42:02.398878940
6013,38.0,9.0,159,2024-09-13 11:41:34,19.3,2024-09-13 12:15:35.777887900
6014,,15.0,6,2022-07-24 05:57:36,24.3,2022-07-24 06:29:48.107141040
6015,95.0,10.0,187,2023-03-10 13:17:47,9.6,2023-03-10 13:33:46.411249160
6016,2.0,49.0,65,2024-04-18 05:38:51,12.6,2024-04-18 06:03:43.010739120
6017,57.0,2.0,86,2023-12-28 02:27:46,23.4,2023-12-28 02:59:48.410539840
6018,7.0,3.0,30,2023-07-01 00:01:06,6.2,2023-07-01 00:10:09.769061519
6019,80.0,23.0,58,2024-12-24 07:17:29,21.1,2024-12-24 07:49:21.796655480
6020,10.0,10.0,86,2024-10-18 09:06:01,23.4,2024-10-18 09:40:50.025985060
6021,29.0,19.0,56,2024-07-30 12:36:42,11.2,2024-07-30 12:55:45.501913740
6022,94.0,41.0,197,2024-09-14 16:55:50,16.9,
6023,84.0,18.0,164,2022-08-10 21:57:15,16.9,2022-08-10 22:24:22.015352160
6024,34.0,35.0,46,2023-12-18 15:50:03,21.1,
6025,72.0,41.0,129,2024-05-27 07:30:08,12.1,2024-05-27 07:50:53.514314540
6026,98.0,43.0,140,2024-08-15 23:31:48,14.9,
6027,98.0,,113,2022-11-15 16:26:22,7.0,2022-11-15 16:37:51.849916780
6028,45.0,31.0,67,2022-09-25 12:18:58,10.1,2022-09-25 12:37:04.129523740
6029,100.0,30.0,125,,13.9,2023-05-10 05:55:16.139569820
6030,71.0,37.0,10,2025-02-10 11:58:19,8.6,2025-02-10 12:14:22.590592120
6031,,50.0,1,2023-05-10 12:44:39,13.5,2023-05-10 13:11:10.592029200
6032,78.0,12.0,19,2025-03-24 05:20:48,9.1,2025-03-24 05:37:56.213584860
6033,84.0,17.0,82,2025-06-07 12:15:25,15.6,2025-06-07 12:45:50.728099300
6034,33.0,27.0,116,2024-10-20 14:45:56,17.7,2024-10-20 15:07:25.275758900
6035,95.0,21.0,95,2025-01-05 06:31:36,16.1,2025-01-05 06:59:01.238229000
6036,97.0,49.0,183,2024-05-04 22:14:15,5.5,2024-05-04 22:22:01.679579280
6037,90.0,48.0,177,2023-05-07 21:48:17,21.6,2023-05-07 22:28:10.966345400
6038,,27.0,183,2024-01-30 04:47:21,5.5,2024-01-30 04:57:33.226027080
6039,51.0,14.0,68,2024-09-30 23:11:46,19.8,2024-09-30 23:36:16.999357660
6040,64.0,41.0,41,2024-04-10 23:34:31,9.1,
6041,38.0,13.0,183,2023-10-28 22:15:25,5.5,
6042,80.0,3.0,69,2023-01-17 00:14:29,19.7,2023-01-17 00:47:22.858093400
6043,12.0,24.0,114,2023-12-17 14:21:15,11.8,2023-12-17 14:39:25.625892480
6044,,32.0,171,2024-10-01 17:31:16,16.2,2024-10-01 17:51:42.104061040
6045,65.0,37.0,82,2023-07-16 13:30:39,15.6,2023-07-16 13:58:29.027398560
6046,60.0,8.0,57,2022-09-18 22:21:05,22.7,2022-09-18 22:49:40.729171340
6047,20.0,35.0,48,2022-09-24 05:01:52,22.4,2022-09-24 05:39:27.677546560
6048,66.0,23.0,50,2024-08-13 01:01:12,23.7,2024-08-13 01:47:02.292368340
6049,95.0,16.0,197,2023-03-16 06:53:48,16.9,2023-03-16 07:19:44.782311360
6050,18.0,36.0,136,2025-04-05 21:28:36,10.4,2025-04-05 21:47:29.266414320
6051,42.0,9.0,184,2025-01-10 06:19:37,7.2,2025-01-10 06:32:51.814645960
6052,74.0,39.0,110,2023-12-16 17:44:10,12.7,2023-12-16 17:59:30.703886440
6053,6.0,18.0,116,2022-09-18 06:50:04,17.7,2022-09-18 07:24:15.732986320
6054,66.0,49.0,154,2023-10-16 08:53:50,24.1,2023-10-16 09:26:23.580657320
6055,80.0,31.0,109,2022-11-08 03:44:35,18.5,2022-11-08 04:10:58.036203140
6056,69.0,38.0,23,2024-11-22 06:38:31,9.7,2024-11-22 06:56:54.832682920
6057,86.0,42.0,41,2024-04-28 22:32:06,9.1,2024-04-28 22:48:01.103042160
6058,22.0,37.0,87,2025-05-17 21:40:15,9.8,2025-05-17 21:54:55.521988440
6059,22.0,47.0,93,,24.8,2023-04-28 06:30:46.211881899
6060,65.0,34.0,59,2024-04-04 04:16:29,20.2,2024-04-04 04:46:57.891231500
6061,100.0,,18,2023-06-16 18:06:36,17.3,2023-06-16 18:40:44.042288940
6062,49.0,41.0,71,2024-02-07 16:17:20,8.7,2024-02-07 16:28:30.087660920
6063,77.0,6.0,199,2023-05-21 12:39:49,21.9,2023-05-21 13:20:55.253692720
6064,12.0,36.0,124,2022-08-01 07:37:03,7.1,2022-08-01 07:47:25.062694200
6065,63.0,14.0,136,2023-05-16 23:04:04,10.4,2023-05-16 23:21:59.558037700
6066,13.0,41.0,114,2024-07-08 12:12:18,11.8,2024-07-08 12:32:25.306247220
6067,62.0,,186,2024-08-06 12:37:48,11.6,2024-08-06 12:54:44.488095720
6068,59.0,33.0,106,2023-11-25 13:23:36,20.0,2023-11-25 13:48:28.121354640
6069,11.0,42.0,17,2022-10-06 08:49:57,5.6,2022-10-06 08:57:20.202450060
6070,82.0,50.0,51,2025-05-31 19:31:03,19.9,2025-05-31 20:03:56.298755100
6071,86.0,19.0,161,2024-08-14 00:34:58,16.6,2024-08-14 01:07:29.250042760
6072,1.0,29.0,30,2023-09-28 19:24:47,6.2,2023-09-28 19:36:48.908582780
6073,68.0,6.0,66,2024-11-30 11:25:38,16.0,2024-11-30 11:46:17.147102780
6074,9.0,3.0,188,2023-04-25 20:37:44,8.7,2023-04-25 20:54:15.895586360
6075,3.0,18.0,174,2025-07-05 03:54:26,18.8,2025-07-05 04:20:30.589660220
6076,72.0,21.0,22,2025-01-18 00:20:29,19.8,2025-01-18 00:58:39.341529440
6077,9.0,29.0,32,2022-09-16 05:19:46,14.9,2022-09-16 05:46:41.274714760
6078,82.0,42.0,153,2025-03-09 16:19:21,18.6,2025-03-09 16:55:58.416390360
6079,69.0,36.0,136,2024-09-07 21:35:03,10.4,2024-09-07 21:51:12.310847400
6080,22.0,31.0,63,2025-06-04 19:33:32,16.6,2025-06-04 20:03:10.127193260
6081,69.0,8.0,29,,9.4,2022-11-29 08:34:04.556036800
6082,23.0,32.0,40,2025-04-24 18:26:17,7.7,2025-04-24 18:38:34.785109160
6083,80.0,16.0,173,2025-07-06 21:18:10,14.3,2025-07-06 21:46:28.509628660
6084,,22.0,2,2024-07-07 00:54:59,15.8,2024-07-07 01:17:01.393507220
6085,39.0,2.0,49,2022-12-20 17:28:37,24.1,2022-12-20 18:16:33.052380820
6086,3.0,15.0,31,2025-05-09 04:13:45,17.5,2025-05-09 04:46:07.179649560
6087,26.0,40.0,68,2024-09-26 04:34:19,19.8,2024-09-26 05:07:50.138787880
6088,8.0,17.0,90,2025-04-18 15:52:45,24.2,2025-04-18 16:23:15.201339960
6089,85.0,13.0,137,2024-10-10 11:40:39,8.3,2024-10-10 11:52:19.930148520
6090,52.0,35.0,10,2025-01-14 23:41:27,8.6,2025-01-14 23:57:33.481286460
6091,82.0,25.0,51,2025-04-14 03:43:17,19.9,2025-04-14 04:18:45.332331860
6092,69.0,10.0,198,,16.7,2023-07-21 15:18:32.094328940
6093,6.0,45.0,172,2023-09-06 20:50:40,9.4,2023-09-06 21:04:55.830413680
6094,27.0,11.0,26,2024-02-04 01:38:03,11.4,2024-02-04 01:59:53.245200300
6095,86.0,33.0,79,2022-10-04 08:46:51,23.7,2022-10-04 09:31:37.813307940
6096,22.0,14.0,121,2024-12-26 12:11:03,6.6,2024-12-26 12:24:04.271357760
6097,56.0,34.0,149,2024-02-20 12:04:15,14.8,2024-02-20 12:25:14.148716100
6098,43.0,22.0,108,2023-03-18 14:39:19,16.3,2023-03-18 15:05:19.522090540
6099,27.0,,91,2024-03-16 08:29:53,9.9,2024-03-16 08:42:24.273803539
6100,45.0,4.0,30,2024-12-21 20:44:48,6.2,2024-12-21 20:55:10.256834760
6101,46.0,44.0,199,2022-10-22 13:34:58,21.9,2022-10-22 14:14:04.617250660
6102,33.0,26.0,143,,21.8,2022-11-25 13:22:36.655415880
6103,,1.0,80,2024-03-16 07:31:06,14.8,2024-03-16 07:50:52.120980960
6104,28.0,10.0,123,2025-01-03 00:12:44,19.8,2025-01-03 00:46:37.409961080
6105,94.0,36.0,187,2025-01-13 13:37:40,9.6,2025-01-13 13:52:12.353269179
6106,,2.0,84,2023-08-31 00:35:16,21.3,2023-08-31 01:08:05.719332580
6107,81.0,29.0,113,2025-07-02 19:05:21,7.0,2025-07-02 19:16:23.296373460
6108,51.0,25.0,102,2023-07-06 19:59:58,18.7,2023-07-06 20:30:03.499389640
6109,64.0,,84,2022-11-01 02:13:22,21.3,2022-11-01 02:42:15.505759060
6110,,30.0,70,2023-06-27 21:38:48,7.8,2023-06-27 21:51:45.905070240
6111,36.0,25.0,108,2024-04-16 10:50:07,16.3,2024-04-16 11:10:34.661454280
6112,6.0,13.0,104,,23.6,2024-03-24 14:27:57.784876620
6113,93.0,40.0,148,2024-04-08 08:06:39,24.4,2024-04-08 08:49:49.142070600
6114,58.0,34.0,197,2023-12-08 05:24:01,16.9,2023-12-08 05:54:11.139639220
6115,23.0,35.0,53,2023-07-13 00:13:36,12.9,2023-07-13 00:31:49.705861980
6116,14.0,15.0,130,2025-03-01 12:32:46,17.0,2025-03-01 12:55:40.712104960
6117,73.0,39.0,158,2023-06-18 09:01:36,9.8,2023-06-18 09:13:46.998183480
6118,56.0,42.0,136,2023-04-21 19:31:19,10.4,2023-04-21 19:47:16.907959180
6119,79.0,20.0,40,2023-03-07 06:12:24,7.7,2023-03-07 06:24:46.543030500
6120,,43.0,122,,19.2,2025-03-26 04:49:59.341630460
6121,20.0,22.0,136,2025-04-24 11:31:39,10.4,2025-04-24 11:44:09.028011060
6122,86.0,,145,2024-04-22 12:02:47,24.5,2024-04-22 12:40:08.292812300
6123,71.0,14.0,99,2025-04-12 22:38:47,22.9,2025-04-12 23:13:56.674491440
6124,18.0,19.0,30,2024-09-24 07:14:28,6.2,2024-09-24 07:26:18.238448980
6125,17.0,46.0,129,2024-04-12 10:59:25,12.1,2024-04-12 11:15:50.059891060
6126,14.0,22.0,197,2025-07-01 06:19:10,16.9,2025-07-01 06:40:20.491235500
6127,26.0,23.0,64,2025-05-31 21:35:24,8.0,2025-05-31 21:47:26.538290400
6128,32.0,1.0,36,2024-02-16 17:09:45,14.5,2024-02-16 17:34:15.172964699
6129,93.0,39.0,79,2023-06-16 02:41:44,23.7,2023-06-16 03:26:26.625119360
6130,59.0,30.0,177,2023-04-28 19:27:08,21.6,2023-04-28 19:57:42.122600960
6131,71.0,5.0,81,2023-01-20 19:07:30,16.0,2023-01-20 19:29:55.007206260
6132,57.0,30.0,24,2024-09-16 07:42:48,7.8,2024-09-16 07:54:11.645662980
6133,73.0,7.0,107,2025-06-08 19:10:43,23.6,2025-06-08 19:41:16.134555459
6134,12.0,13.0,132,2024-02-20 00:26:52,20.6,2024-02-20 01:07:41.470444000
6135,3.0,31.0,123,2024-01-18 19:45:58,19.8,2024-01-18 20:18:17.403126040
6136,32.0,7.0,110,2022-08-05 08:49:17,12.7,2022-08-05 09:07:17.347265360
6137,97.0,29.0,77,2024-02-20 11:09:38,9.4,2024-02-20 11:23:38.015792360
6138,15.0,25.0,190,2024-06-09 19:31:15,22.7,
6139,9.0,13.0,137,2025-01-30 04:03:51,8.3,2025-01-30 04:18:17.011829220
6140,49.0,48.0,26,2024-04-19 19:39:00,11.4,2024-04-19 19:57:43.514223060
6141,44.0,15.0,47,2024-04-02 12:45:26,16.2,2024-04-02 13:14:16.010216120
6142,81.0,30.0,144,2025-02-28 15:51:47,13.8,2025-02-28 16:16:41.257211060
6143,28.0,7.0,165,2023-04-05 14:49:29,20.4,2023-04-05 15:17:07.971190280
6144,45.0,5.0,107,2023-12-31 19:22:22,23.6,2023-12-31 19:53:40.952176780
6145,13.0,14.0,198,2023-05-09 21:47:48,16.7,2023-05-09 22:20:45.303823020
6146,47.0,30.0,11,2025-01-20 18:23:04,15.6,2025-01-20 18:44:06.271454860
6147,21.0,23.0,130,2023-04-23 14:07:57,17.0,2023-04-23 14:34:40.245708900
6148,50.0,16.0,123,2024-07-14 16:36:58,19.8,2024-07-14 17:16:17.634788440
6149,47.0,24.0,83,2022-10-19 21:29:31,24.5,2022-10-19 22:07:05.641898500
6150,,43.0,23,2022-11-12 14:28:39,9.7,2022-11-12 14:44:17.113704780
6151,7.0,21.0,175,2024-03-07 20:52:29,25.0,2024-03-07 21:38:27.036195680
6152,38.0,43.0,62,2025-06-27 00:21:22,5.3,
6153,37.0,30.0,76,2025-04-19 12:00:52,6.4,2025-04-19 12:10:45.213596380
6154,83.0,12.0,39,2023-12-01 23:40:57,24.4,2023-12-02 00:16:42.841406160
6155,32.0,45.0,134,2024-01-04 10:19:13,15.4,2024-01-04 10:41:14.243689120
6156,56.0,,164,2025-05-24 04:12:55,16.9,2025-05-24 04:39:34.538842000
6157,43.0,30.0,190,2022-08-19 19:08:57,22.7,2022-08-19 19:49:44.116684200
6158,67.0,38.0,60,2025-05-07 07:44:39,12.4,2025-05-07 08:08:08.009880540
6159,99.0,22.0,110,2024-10-26 19:11:36,12.7,2024-10-26 19:31:36.982304819
6160,27.0,2.0,79,2024-06-16 08:18:14,23.7,2024-06-16 08:52:45.573759800
6161,51.0,23.0,36,2023-09-21 15:12:26,14.5,2023-09-21 15:40:24.468484760
6162,48.0,42.0,77,2024-10-06 06:01:33,9.4,2024-10-06 06:15:21.369726660
6163,72.0,23.0,72,2022-08-12 21:49:53,24.1,2022-08-12 22:33:44.725511000
6164,53.0,22.0,88,2025-03-02 13:38:02,10.0,
6165,,30.0,159,2023-02-25 01:54:37,19.3,2023-02-25 02:18:32.712274720
6166,94.0,27.0,168,2022-07-23 20:14:40,17.9,2022-07-23 20:38:41.427800980
6167,48.0,34.0,60,2025-06-15 03:16:03,12.4,2025-06-15 03:36:36.758454900
6168,10.0,11.0,141,2025-02-22 18:39:09,14.2,2025-02-22 19:06:02.774797320
6169,94.0,29.0,93,2025-06-29 23:10:52,24.8,2025-06-29 23:52:24.689394700
6170,,37.0,37,2025-06-07 11:20:17,22.2,2025-06-07 12:00:06.831858860
6171,86.0,6.0,61,2023-10-16 10:17:35,16.3,2023-10-16 10:46:43.203861740
6172,95.0,16.0,146,2024-08-07 00:28:15,11.4,2024-08-07 00:46:26.317275420
6173,46.0,20.0,146,2022-12-15 12:00:03,11.4,2022-12-15 12:18:50.671047060
6174,10.0,10.0,162,2025-07-11 00:23:56,23.5,2025-07-11 00:53:28.405595780
6175,36.0,46.0,54,2025-03-21 14:47:07,11.4,2025-03-21 15:09:15.455146840
6176,10.0,38.0,122,2024-11-03 00:45:03,19.2,2024-11-03 01:18:26.877463680
6177,,37.0,31,2023-06-27 16:02:04,17.5,2023-06-27 16:25:13.777413580
6178,,10.0,79,2023-12-08 15:44:22,23.7,2023-12-08 16:17:25.980747340
6179,19.0,44.0,165,2022-11-14 23:56:38,20.4,2022-11-15 00:21:11.355360080
6180,11.0,25.0,84,2024-11-08 16:10:17,21.3,2024-11-08 16:40:20.521506980
6181,32.0,22.0,92,2024-05-04 12:22:28,11.0,2024-05-04 12:38:27.176093740
6182,20.0,32.0,68,2025-02-16 11:29:29,19.8,2025-02-16 12:04:03.855755840
6183,46.0,17.0,200,2023-06-04 05:41:15,21.3,2023-06-04 06:14:55.934558580
6184,60.0,26.0,186,2023-08-24 15:19:44,11.6,2023-08-24 15:41:28.459102700
6185,79.0,16.0,128,2025-02-17 13:54:45,13.2,2025-02-17 14:11:30.388314120
6186,,10.0,96,2025-02-07 20:31:54,5.2,
6187,17.0,17.0,181,2024-08-02 15:43:29,19.4,2024-08-02 16:20:20.501435540
6188,65.0,2.0,87,2024-05-19 15:35:42,9.8,2024-05-19 15:50:45.792258540
6189,57.0,2.0,62,2024-05-02 02:34:48,5.3,2024-05-02 02:42:23.053809780
6190,19.0,29.0,79,2022-11-27 05:39:09,23.7,2022-11-27 06:16:02.277194520
6191,5.0,46.0,7,2025-02-15 10:58:18,14.0,2025-02-15 11:23:56.102127660
6192,82.0,4.0,112,2023-03-02 13:57:17,15.0,
6193,81.0,30.0,159,2024-04-30 12:10:35,19.3,2024-04-30 12:34:45.360730700
6194,55.0,12.0,96,2024-05-02 21:09:16,5.2,2024-05-02 21:17:42.318280360
6195,4.0,34.0,40,,7.7,2024-06-25 21:48:47.836882540
6196,52.0,14.0,78,2023-12-10 02:09:23,6.2,2023-12-10 02:16:54.600885740
6197,19.0,24.0,83,2024-03-06 01:19:50,24.5,2024-03-06 01:52:47.147932400
6198,31.0,24.0,178,2024-10-25 15:04:44,12.0,
6199,3.0,18.0,80,2023-09-29 20:13:17,14.8,
6200,67.0,25.0,137,2022-09-24 12:03:32,8.3,2022-09-24 12:14:51.433337480
6201,29.0,25.0,193,2024-12-31 19:10:14,16.5,2024-12-31 19:36:27.545839820
6202,53.0,41.0,25,2023-04-09 03:23:28,21.3,
6203,8.0,25.0,136,2024-03-07 16:19:14,10.4,2024-03-07 16:38:43.234999520
6204,5.0,28.0,39,2025-01-03 18:07:55,24.4,2025-01-03 18:43:08.206757380
6205,64.0,30.0,160,2022-09-03 17:54:21,14.0,2022-09-03 18:11:42.873117960
6206,95.0,25.0,8,2025-04-14 07:35:08,6.6,2025-04-14 07:43:04.419099920
6207,27.0,24.0,141,2022-11-28 08:17:47,14.2,2022-11-28 08:44:25.046421380
6208,33.0,40.0,195,2022-10-22 12:27:56,7.3,
6209,58.0,39.0,194,2022-11-30 19:18:45,12.3,2022-11-30 19:34:30.226066620
6210,62.0,13.0,109,2024-03-27 12:23:51,18.5,2024-03-27 12:46:12.036216420
6211,82.0,2.0,156,2024-10-21 03:41:04,21.4,2024-10-21 04:20:26.832712900
6212,,34.0,4,2024-02-01 23:06:44,10.7,2024-02-01 23:25:03.477928220
6213,26.0,16.0,23,2022-09-04 03:39:55,9.7,2022-09-04 03:55:52.340872360
6214,95.0,48.0,34,2022-07-19 00:41:34,18.9,2022-07-19 01:12:18.521738740
6215,14.0,24.0,183,2024-02-15 04:22:14,5.5,2024-02-15 04:32:14.272631480
6216,89.0,50.0,71,2025-03-27 10:43:53,8.7,2025-03-27 10:56:21.888091040
6217,32.0,2.0,94,2023-12-21 09:14:34,6.9,2023-12-21 09:24:59.674772080
6218,41.0,29.0,186,2023-10-24 12:53:23,11.6,2023-10-24 13:08:01.547507540
6219,14.0,39.0,73,2022-07-18 07:22:00,21.8,2022-07-18 07:58:01.998106619
6220,48.0,39.0,19,2023-06-14 02:10:51,9.1,2023-06-14 02:28:45.882472500
6221,48.0,17.0,137,2022-11-02 10:19:16,8.3,2022-11-02 10:31:06.685925140
6222,91.0,23.0,23,2022-09-08 21:04:30,9.7,2022-09-08 21:23:21.058677300
6223,86.0,12.0,13,2024-01-10 00:08:52,14.3,2024-01-10 00:34:22.127959540
6224,38.0,13.0,159,2023-11-21 09:20:34,19.3,2023-11-21 09:47:20.265990040
6225,7.0,5.0,72,2023-10-14 12:22:21,24.1,2023-10-14 13:04:02.989919400
6226,33.0,15.0,110,2024-09-12 11:21:14,12.7,2024-09-12 11:40:11.656234880
6227,97.0,2.0,19,2025-02-07 12:23:43,9.1,2025-02-07 12:35:31.621522720
6228,24.0,6.0,5,2023-09-12 22:10:47,20.3,2023-09-12 22:36:38.948032040
6229,26.0,36.0,167,2024-05-14 01:08:12,5.9,2024-05-14 01:15:21.678830400
6230,50.0,23.0,120,2024-12-05 17:29:25,10.9,2024-12-05 17:49:27.213399280
6231,42.0,13.0,142,2024-10-05 18:17:31,5.1,2024-10-05 18:27:14.811221260
6232,95.0,2.0,150,,11.5,2025-06-17 23:18:12.361150360
6233,,5.0,150,2025-03-08 20:51:19,11.5,2025-03-08 21:09:53.999017720
6234,13.0,40.0,5,2024-05-22 05:18:27,20.3,2024-05-22 05:54:02.481632520
6235,31.0,16.0,190,2023-02-02 19:47:07,22.7,
6236,96.0,39.0,180,,12.0,2023-06-16 03:50:08.697585920
6237,23.0,35.0,80,2023-12-04 17:28:18,14.8,2023-12-04 17:47:56.682793140
6238,,41.0,167,2023-05-24 01:39:02,5.9,2023-05-24 01:48:08.694154220
6239,59.0,45.0,26,2023-04-29 21:09:32,11.4,2023-04-29 21:29:34.205811560
6240,58.0,34.0,117,2022-12-20 18:51:26,9.6,2022-12-20 19:09:07.779137120
6241,16.0,19.0,80,2023-11-12 14:00:32,14.8,2023-11-12 14:19:20.940918980
6242,39.0,43.0,125,2025-06-11 01:16:08,13.9,2025-06-11 01:39:21.323407400
6243,72.0,26.0,184,2024-02-01 07:13:47,7.2,2024-02-01 07:22:44.096009360
6244,82.0,42.0,140,2024-04-19 01:42:26,14.9,2024-04-19 02:10:08.682481220
6245,91.0,43.0,49,2023-02-11 04:30:29,24.1,2023-02-11 05:12:15.561606080
6246,9.0,17.0,140,2023-07-24 15:55:25,14.9,2023-07-24 16:21:36.026744740
6247,64.0,49.0,96,2025-03-19 07:55:22,5.2,
6248,92.0,35.0,133,2024-07-28 20:26:27,23.1,2024-07-28 21:03:19.768246620
6249,22.0,12.0,100,2024-03-25 19:45:50,9.2,2024-03-25 19:59:04.393315400
6250,75.0,35.0,92,2022-10-05 14:36:44,11.0,2022-10-05 14:56:50.830612280
